web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,14/04/2023,22/04/2023,28/04/2023,760,684,,775874,Résidence Le Belvedere,La Plagne - Plagne Villages / Plagne Soleil - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,760,684,,776084,Résidence Les Aollets,La Plagne - Plagne Villages / Plagne Soleil - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,359,323,,779274,Résidence Les Aollets,La Plagne - Plagne Villages / Plagne Soleil - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,494,447,,389904,Résidence AGATE,La Plagne - Belle Plagne - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,378,378,,369444,Résidence ELLEBORE,La Plagne - Plagne 1800 - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,821,742,,475204,LA MEIJE,La Plagne - Plagne Centre - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,428,428,,709474,Résidence ANDROMEDE,La Plagne - Belle Plagne - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,995,995,,160646,L'EVEREST,La Plagne - Plagne Centre - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,801,801,,734754,Résidence Mustag,La Plagne - Plagne Centre - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,546,546,,297584,VVF Résidence Les Arolles,La Plagne - Plagne 1800 - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,1071,910,,154058,Résidence Club MMV L'Altaviva,Tignes - Les Boisses - Savoie,,16,%2A467,TIGNES
,14/04/2023,22/04/2023,28/04/2023,990,792,,507774,Résidence Cimes,Tignes - Le Lac / Le Lavachet - Savoie,,16,%2A467,TIGNES
,14/04/2023,22/04/2023,28/04/2023,611,489,,193662,Résidence Bec Rouge,Tignes - Le Lac / Le Lavachet - Savoie,,16,%2A467,TIGNES
,14/04/2023,22/04/2023,28/04/2023,542,542,,191728,Résidence Moutieres B,Tignes - Val Claret - Savoie,,16,%2A467,TIGNES
,14/04/2023,22/04/2023,28/04/2023,475,445,,737834,Résidence Grand Tichot A,Tignes - Val Claret - Savoie,,16,%2A467,TIGNES
,14/04/2023,22/04/2023,28/04/2023,861,797,,772724,Résidence Supertignes,Tignes - Le Lac / Le Lavachet - Savoie,,16,%2A467,TIGNES
